MapId	Id	IsDisable	PosType	Icon	PosX	PosY	Text	Size	Color	PosXDis	PosYDis
1900	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	Thủ Khố	12	yellow	0	4
1900	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	Thương Nhân Hội Trường	12	yellow	0	4
1900	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	Truyền Tống Hội Trường	12	yellow	0	4
1900	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	Quan Hội Trường	12	yellow	0	4
1900	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	Thủ Khố	12	yellow	0	4
1900	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	Thương Nhân Hội Trường	12	yellow	0	4
1900	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	Truyền Tống Hội Trường	12	yellow	0	4
1900	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	Quan Hội Trường	12	yellow	0	4
1900	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	Thủ Khố	12	yellow	0	4
1900	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	Thương Nhân Hội Trường	12	yellow	0	4
1900	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	Truyền Tống Hội Trường	12	yellow	0	4
1901	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	Quan Hội Trường	12	yellow	0	4
1901	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	Thủ Khố	12	yellow	0	4
1901	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	Thương Nhân Hội Trường	12	yellow	0	4
1901	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	Truyền Tống Hội Trường	12	yellow	0	4
1901	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	Quan Hội Trường	12	yellow	0	4
1901	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	Thủ Khố	12	yellow	0	4
1901	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	Thương Nhân Hội Trường	12	yellow	0	4
1901	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	Truyền Tống Hội Trường	12	yellow	0	4
1901	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	Quan Hội Trường	12	yellow	0	4
1901	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	Thủ Khố	12	yellow	0	4
1901	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	Thương Nhân Hội Trường	12	yellow	0	4
1901	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	Truyền Tống Hội Trường	12	yellow	0	4
1901	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	Quan Hội Trường	12	yellow	0	4
1901	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	Thủ Khố	12	yellow	0	4
1901	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	Thương Nhân Hội Trường	12	yellow	0	4
1901	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	Truyền Tống Hội Trường	12	yellow	0	4
1902	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	Quan Hội Trường	12	yellow	0	4
1902	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	Thủ Khố	12	yellow	0	4
1902	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	Thương Nhân Hội Trường	12	yellow	0	4
1902	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	Truyền Tống Hội Trường	12	yellow	0	4
1902	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	Quan Hội Trường	12	yellow	0	4
1902	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	Thủ Khố	12	yellow	0	4
1902	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	Thương Nhân Hội Trường	12	yellow	0	4
1902	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	Truyền Tống Hội Trường	12	yellow	0	4
1902	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	Quan Hội Trường	12	yellow	0	4
1902	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	Thủ Khố	12	yellow	0	4
1902	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	Thương Nhân Hội Trường	12	yellow	0	4
1902	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	Truyền Tống Hội Trường	12	yellow	0	4
1902	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	Quan Hội Trường	12	yellow	0	4
1902	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	Thủ Khố	12	yellow	0	4
1902	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	Thương Nhân Hội Trường	12	yellow	0	4
1902	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	Truyền Tống Hội Trường	12	yellow	0	4
1903	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	Quan Hội Trường	12	yellow	0	4
1903	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	Thủ Khố	12	yellow	0	4
1903	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	Thương Nhân Hội Trường	12	yellow	0	4
1903	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	Truyền Tống Hội Trường	12	yellow	0	4
1903	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	Quan Hội Trường	12	yellow	0	4
1903	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	Thủ Khố	12	yellow	0	4
1903	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	Thương Nhân Hội Trường	12	yellow	0	4
1903	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	Truyền Tống Hội Trường	12	yellow	0	4
1903	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	Quan Hội Trường	12	yellow	0	4
1903	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	Thủ Khố	12	yellow	0	4
1903	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	Thương Nhân Hội Trường	12	yellow	0	4
1903	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	Truyền Tống Hội Trường	12	yellow	0	4
1903	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	Quan Hội Trường	12	yellow	0	4
1903	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	Thủ Khố	12	yellow	0	4
1903	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	Thương Nhân Hội Trường	12	yellow	0	4
1903	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	Truyền Tống Hội Trường	12	yellow	0	4
1904	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	Quan Hội Trường	12	yellow	0	4
1904	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	Thủ Khố	12	yellow	0	4
1904	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	Thương Nhân Hội Trường	12	yellow	0	4
1904	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	Truyền Tống Hội Trường	12	yellow	0	4
1904	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	Quan Hội Trường	12	yellow	0	4
1904	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	Thủ Khố	12	yellow	0	4
1904	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	Thương Nhân Hội Trường	12	yellow	0	4
1904	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	Truyền Tống Hội Trường	12	yellow	0	4
1904	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	Quan Hội Trường	12	yellow	0	4
1904	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	Thủ Khố	12	yellow	0	4
1904	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	Thương Nhân Hội Trường	12	yellow	0	4
1904	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	Truyền Tống Hội Trường	12	yellow	0	4
1904	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	Quan Hội Trường	12	yellow	0	4
1904	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	Thủ Khố	12	yellow	0	4
1904	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	Thương Nhân Hội Trường	12	yellow	0	4
1904	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	Truyền Tống Hội Trường	12	yellow	0	4
1905	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	Quan Khu Chuẩn Bị	12	yellow	0	4
1905	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	Quan Khu Chuẩn Bị	12	yellow	0	4
1905	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	Quan Khu Chuẩn Bị	12	yellow	0	4
1905	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	Quan Khu Chuẩn Bị	12	yellow	0	4
1906	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	Quan Khu Chuẩn Bị	12	yellow	0	4
1906	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	Quan Khu Chuẩn Bị	12	yellow	0	4
1906	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	Quan Khu Chuẩn Bị	12	yellow	0	4
1906	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	Quan Khu Chuẩn Bị	12	yellow	0	4
1907	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	Quan Khu Chuẩn Bị	12	yellow	0	4
1907	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	Quan Khu Chuẩn Bị	12	yellow	0	4
1907	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	Quan Khu Chuẩn Bị	12	yellow	0	4
1907	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	Quan Khu Chuẩn Bị	12	yellow	0	4
1908	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	Quan Khu Chuẩn Bị	12	yellow	0	4
1908	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	Quan Khu Chuẩn Bị	12	yellow	0	4
1908	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	Quan Khu Chuẩn Bị	12	yellow	0	4
1908	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	Quan Khu Chuẩn Bị	12	yellow	0	4
1909	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	Quan Khu Chuẩn Bị	12	yellow	0	4
1909	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	Quan Khu Chuẩn Bị	12	yellow	0	4
1909	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	Quan Khu Chuẩn Bị	12	yellow	0	4
1909	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	Quan Khu Chuẩn Bị	12	yellow	0	4
1910	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	Quan Khu Chuẩn Bị	12	yellow	0	4
1910	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	Quan Khu Chuẩn Bị	12	yellow	0	4
1910	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	Quan Khu Chuẩn Bị	12	yellow	0	4
1910	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	Quan Khu Chuẩn Bị	12	yellow	0	4
1911	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	Quan Khu Chuẩn Bị	12	yellow	0	4
1911	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	Quan Khu Chuẩn Bị	12	yellow	0	4
1911	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	Quan Khu Chuẩn Bị	12	yellow	0	4
1911	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	Quan Khu Chuẩn Bị	12	yellow	0	4
1912	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	Quan Khu Chuẩn Bị	12	yellow	0	4
1912	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	Quan Khu Chuẩn Bị	12	yellow	0	4
1912	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	Quan Khu Chuẩn Bị	12	yellow	0	4
1912	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	Quan Khu Chuẩn Bị	12	yellow	0	4
1913	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	Quan Khu Chuẩn Bị	12	yellow	0	4
1913	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	Quan Khu Chuẩn Bị	12	yellow	0	4
1913	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	Quan Khu Chuẩn Bị	12	yellow	0	4
1913	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	Quan Khu Chuẩn Bị	12	yellow	0	4
1914	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	Quan Khu Chuẩn Bị	12	yellow	0	4
1914	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	Quan Khu Chuẩn Bị	12	yellow	0	4
1914	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	Quan Khu Chuẩn Bị	12	yellow	0	4
1914	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	Quan Khu Chuẩn Bị	12	yellow	0	4
1915	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	Quan Khu Chuẩn Bị	12	yellow	0	4
1915	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	Quan Khu Chuẩn Bị	12	yellow	0	4
1915	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	Quan Khu Chuẩn Bị	12	yellow	0	4
1915	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	Quan Khu Chuẩn Bị	12	yellow	0	4
1916	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	Quan Khu Chuẩn Bị	12	yellow	0	4
1916	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	Quan Khu Chuẩn Bị	12	yellow	0	4
1916	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	Quan Khu Chuẩn Bị	12	yellow	0	4
1916	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	Quan Khu Chuẩn Bị	12	yellow	0	4
1929	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	Quan Hội Trường	12	yellow	0	4
1929	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	Thủ Khố	12	yellow	0	4
1929	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	Thương Nhân Hội Trường	12	yellow	0	4
1929	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	Truyền Tống Hội Trường	12	yellow	0	4
1929	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	Quan Hội Trường	12	yellow	0	4
1929	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	Thủ Khố	12	yellow	0	4
1929	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	Thương Nhân Hội Trường	12	yellow	0	4
1929	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	Truyền Tống Hội Trường	12	yellow	0	4
1929	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	Quan Hội Trường	12	yellow	0	4
1929	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	Thủ Khố	12	yellow	0	4
1929	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	Thương Nhân Hội Trường	12	yellow	0	4
1929	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	Truyền Tống Hội Trường	12	yellow	0	4
1929	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	Quan Hội Trường	12	yellow	0	4
1929	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	Thủ Khố	12	yellow	0	4
1929	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	Thương Nhân Hội Trường	12	yellow	0	4
1929	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	Truyền Tống Hội Trường	12	yellow	0	4
1930	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	Quan Hội Trường	12	yellow	0	4
1930	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	Thủ Khố	12	yellow	0	4
1930	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	Thương Nhân Hội Trường	12	yellow	0	4
1930	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	Truyền Tống Hội Trường	12	yellow	0	4
1930	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	Quan Hội Trường	12	yellow	0	4
1930	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	Thủ Khố	12	yellow	0	4
1930	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	Thương Nhân Hội Trường	12	yellow	0	4
1930	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	Truyền Tống Hội Trường	12	yellow	0	4
1930	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	Quan Hội Trường	12	yellow	0	4
1930	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	Thủ Khố	12	yellow	0	4
1930	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	Thương Nhân Hội Trường	12	yellow	0	4
1930	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	Truyền Tống Hội Trường	12	yellow	0	4
1930	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	Quan Hội Trường	12	yellow	0	4
1930	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	Thủ Khố	12	yellow	0	4
1930	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	Thương Nhân Hội Trường	12	yellow	0	4
1930	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	Truyền Tống Hội Trường	12	yellow	0	4
1931	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	Quan Hội Trường	12	yellow	0	4
1931	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	Thủ Khố	12	yellow	0	4
1931	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	Thương Nhân Hội Trường	12	yellow	0	4
1931	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	Truyền Tống Hội Trường	12	yellow	0	4
1931	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	Quan Hội Trường	12	yellow	0	4
1931	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	Thủ Khố	12	yellow	0	4
1931	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	Thương Nhân Hội Trường	12	yellow	0	4
1931	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	Truyền Tống Hội Trường	12	yellow	0	4
1931	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	Quan Hội Trường	12	yellow	0	4
1931	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	Thủ Khố	12	yellow	0	4
1931	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	Thương Nhân Hội Trường	12	yellow	0	4
1931	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	Truyền Tống Hội Trường	12	yellow	0	4
1931	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	Quan Hội Trường	12	yellow	0	4
1931	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	Thủ Khố	12	yellow	0	4
1931	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	Thương Nhân Hội Trường	12	yellow	0	4
1931	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	Truyền Tống Hội Trường	12	yellow	0	4
1932	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	Quan Hội Trường	12	yellow	0	4
1932	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	Thủ Khố	12	yellow	0	4
1932	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	Thương Nhân Hội Trường	12	yellow	0	4
1932	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	Truyền Tống Hội Trường	12	yellow	0	4
1932	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	Quan Hội Trường	12	yellow	0	4
1932	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	Thủ Khố	12	yellow	0	4
1932	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	Thương Nhân Hội Trường	12	yellow	0	4
1932	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	Truyền Tống Hội Trường	12	yellow	0	4
1932	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	Quan Hội Trường	12	yellow	0	4
1932	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	Thủ Khố	12	yellow	0	4
1932	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	Thương Nhân Hội Trường	12	yellow	0	4
1932	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	Truyền Tống Hội Trường	12	yellow	0	4
1932	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	Quan Hội Trường	12	yellow	0	4
1932	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	Thủ Khố	12	yellow	0	4
1932	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	Thương Nhân Hội Trường	12	yellow	0	4
1932	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	Truyền Tống Hội Trường	12	yellow	0	4
1933	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	Quan Hội Trường	12	yellow	0	4
1933	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	Thủ Khố	12	yellow	0	4
1933	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	Thương Nhân Hội Trường	12	yellow	0	4
1933	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	Truyền Tống Hội Trường	12	yellow	0	4
1933	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	Quan Hội Trường	12	yellow	0	4
1933	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	Thủ Khố	12	yellow	0	4
1933	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	Thương Nhân Hội Trường	12	yellow	0	4
1933	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	Truyền Tống Hội Trường	12	yellow	0	4
1933	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	Quan Hội Trường	12	yellow	0	4
1933	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	Thủ Khố	12	yellow	0	4
1933	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	Thương Nhân Hội Trường	12	yellow	0	4
1933	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	Truyền Tống Hội Trường	12	yellow	0	4
1933	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	Quan Hội Trường	12	yellow	0	4
1933	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	Thủ Khố	12	yellow	0	4
1933	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	Thương Nhân Hội Trường	12	yellow	0	4
1933	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	Truyền Tống Hội Trường	12	yellow	0	4
1934	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	Quan Hội Trường	12	yellow	0	4
1934	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	Thủ Khố	12	yellow	0	4
1934	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	Thương Nhân Hội Trường	12	yellow	0	4
1934	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	Truyền Tống Hội Trường	12	yellow	0	4
1934	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	Quan Hội Trường	12	yellow	0	4
1934	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	Thủ Khố	12	yellow	0	4
1934	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	Thương Nhân Hội Trường	12	yellow	0	4
1934	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	Truyền Tống Hội Trường	12	yellow	0	4
1934	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	Quan Hội Trường	12	yellow	0	4
1934	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	Thủ Khố	12	yellow	0	4
1934	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	Thương Nhân Hội Trường	12	yellow	0	4
1934	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	Truyền Tống Hội Trường	12	yellow	0	4
1934	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	Quan Hội Trường	12	yellow	0	4
1934	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	Thủ Khố	12	yellow	0	4
1934	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	Thương Nhân Hội Trường	12	yellow	0	4
1934	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	Truyền Tống Hội Trường	12	yellow	0	4
1935	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	Quan Hội Trường	12	yellow	0	4
1935	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	Thủ Khố	12	yellow	0	4
1935	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	Thương Nhân Hội Trường	12	yellow	0	4
1935	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	Truyền Tống Hội Trường	12	yellow	0	4
1935	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	Quan Hội Trường	12	yellow	0	4
1935	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	Thủ Khố	12	yellow	0	4
1935	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	Thương Nhân Hội Trường	12	yellow	0	4
1935	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	Truyền Tống Hội Trường	12	yellow	0	4
1935	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	Quan Hội Trường	12	yellow	0	4
1935	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	Thủ Khố	12	yellow	0	4
1935	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	Thương Nhân Hội Trường	12	yellow	0	4
1935	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	Truyền Tống Hội Trường	12	yellow	0	4
1935	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	Quan Hội Trường	12	yellow	0	4
1935	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	Thủ Khố	12	yellow	0	4
1935	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	Thương Nhân Hội Trường	12	yellow	0	4
1935	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	Truyền Tống Hội Trường	12	yellow	0	4
1936	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	Quan Hội Trường	12	yellow	0	4
1936	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	Thủ Khố	12	yellow	0	4
1936	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	Thương Nhân Hội Trường	12	yellow	0	4
