Name	Id	Genre	DetailType	ParticularType	Level	Series	Bind	ReputeCamp	ReputeClass	ReputeLevel	OfficialLevel	TradeLog	honor	timeout	tongfund	tongenergy	fightpowerrank	goodsindex	goodsprice	valuecoinindex	valuecoinprice
Hoàng kim PVP_Chiến Nhẫn Phá Thiên Kích	3199	2	1	1346	10	4	1	9	2	3											
Hoàng kim PVP_Chưởng Cái Thanh Long Triền Thủ	3200	2	1	1347	10	4	1	9	2	3											
Hoàng kim PVP_Ma Nhẫn Yển Nguyệt Đao	3201	2	1	1348	10	4	1	9	2	3											
Hoàng kim PVP_Đao Côn Yển Nguyệt Đao	3202	2	1	1349	10	5	1	9	2	3											
Hoàng kim PVP_Kiếm Võ Long Uyên Kiếm	3203	2	1	1350	10	5	1	9	2	3											
Hoàng kim PVP_Khí Võ Long Uyên Kiếm	3204	2	1	1351	10	5	1	9	2	3											
Hoàng kim PVP_Kiếm Côn Long Uyên Kiếm	3205	2	1	1352	10	5	1	9	2	3											
Hoàng kim PVP_ChùyMinh Giáo Phá Thiên Chùy	3206	2	1	1353	10	2	1	9	2	3											
Hoàng kim PVP_KiếmMinh Giáo Long Uyên Kiếm	3207	2	1	1354	10	2	1	9	2	3											
Hệ kim PVE_Phi đao bạch kim	3218	2	2	125	10	1	1	9	2	2											
Hệ mộc PVE_Phi đao bạch kim	3219	2	2	126	10	2	1	9	2	2											
Hệ thủy PVE_Phi đao bạch kim	3220	2	2	127	10	3	1	9	2	2											
Hệ hỏa PVE_Phi đao bạch kim	3221	2	2	128	10	4	1	9	2	2											
Hệ thổ PVE_Phi đao bạch kim	3222	2	2	129	10	5	1	9	2	2											
Hệ kim PVE_Tụ tiễn bạch kim	3223	2	2	130	10	1	1	9	2	2											
Hệ mộc PVE_Tụ tiễn bạch kim	3224	2	2	131	10	2	1	9	2	2											
Hệ thủy PVE_Tụ tiễn bạch kim	3225	2	2	132	10	3	1	9	2	2											
Hệ hỏa PVE_Tụ tiễn bạch kim	3226	2	2	133	10	4	1	9	2	2											
Hệ thổ PVE_Tụ tiễn bạch kim	3227	2	2	134	10	5	1	9	2	2											
Hệ kim PVE_Phi đao hoàng kim	3228	2	2	135	10	1	1	9	2	3											
Hệ mộc PVE_Phi đao hoàng kim	3229	2	2	136	10	2	1	9	2	3											
Hệ thủy PVE_Phi đao hoàng kim	3230	2	2	137	10	3	1	9	2	3											
Hệ hỏa PVE_Phi đao hoàng kim	3231	2	2	138	10	4	1	9	2	3											
Hệ thổ PVE_Phi đao hoàng kim	3232	2	2	139	10	5	1	9	2	3											
Hệ kim PVE_Tụ tiễn hoàng kim	3233	2	2	140	10	1	1	9	2	3											
Hệ mộc PVE_Tụ tiễn hoàng kim	3234	2	2	141	10	2	1	9	2	3											
Hệ thủy PVE_Tụ tiễn hoàng kim	3235	2	2	142	10	3	1	9	2	3											
Hệ hỏa PVE_Tụ tiễn hoàng kim	3236	2	2	143	10	4	1	9	2	3											
Hệ thổ PVE_Tụ tiễn hoàng kim	3237	2	2	144	10	5	1	9	2	3											
Hệ mộc PVP_Phi đao bạch kim	3238	2	2	145	10	2	1	9	2	2											
Hệ mộc PVP_Tụ tiễn bạch kim	3239	2	2	146	10	2	1	9	2	2											
Hệ mộc PVP_Phi đao hoàng kim	3240	2	2	147	10	2	1	9	2	3											
Hệ mộc PVP_Tụ tiễn hoàng kim	3241	2	2	148	10	2	1	9	2	3											
Bạch Kim PVP_Giày nam cho tất cả hệ phái hệ kim	3242	2	7	503	10	3	1	10	1	2											
Bạch Kim PVP_Giày nữ cho tất cả hệ phái hệ kim	3243	2	7	504	10	3	1	10	1	2											
Bạch Kim PVP_Giày nam cho tất cả hệ phái hệ mộc	3244	2	7	505	10	4	1	10	1	2											
Bạch Kim PVP_Giày nữ cho tất cả hệ phái hệ mộc	3245	2	7	506	10	4	1	10	1	2											
Bạch Kim PVP_Giày nam cho tất cả hệ phái hệ thủy	3246	2	7	507	10	2	1	10	1	2											
Bạch Kim PVP_Giày nữ cho tất cả hệ phái hệ thủy	3247	2	7	508	10	2	1	10	1	2											
Bạch Kim PVP_Giày nam cho tất cả hệ phái hệ hỏa	3248	2	7	509	10	5	1	10	1	2											
Bạch Kim PVP_Giày nữ cho tất cả hệ phái hệ hỏa	3249	2	7	510	10	5	1	10	1	2											
Bạch Kim PVP_Giày nam cho tất cả hệ phái hệ thổ	3250	2	7	511	10	1	1	10	1	2											
Bạch Kim PVP_Giày nữ cho tất cả hệ phái hệ thổ	3251	2	7	512	10	1	1	10	1	2											
Hoàng Kim PVP_Giày nam cho tất cả hệ phái hệ kim	3252	2	7	513	10	3	1	10	1	3											
Hoàng Kim PVP_Giày nữ cho tất cả hệ phái hệ kim	3253	2	7	514	10	3	1	10	1	3											
Hoàng Kim PVP_Giày nam cho tất cả hệ phái hệ mộc	3254	2	7	515	10	4	1	10	1	3											
Hoàng Kim PVP_Giày nữ cho tất cả hệ phái hệ mộc	3255	2	7	516	10	4	1	10	1	3											
Hoàng Kim PVP_Giày nam cho tất cả hệ phái hệ thủy	3256	2	7	517	10	2	1	10	1	3											
Hoàng Kim PVP_Giày nữ cho tất cả hệ phái hệ thủy	3257	2	7	518	10	2	1	10	1	3											
Hoàng Kim PVP_Giày nam cho tất cả hệ phái hệ hỏa	3258	2	7	519	10	5	1	10	1	3											
Hoàng Kim PVP_Giày nữ cho tất cả hệ phái hệ hỏa	3259	2	7	520	10	5	1	10	1	3											
Hoàng Kim PVP_Giày nam cho tất cả hệ phái hệ thổ	3260	2	7	521	10	1	1	10	1	3											
Hoàng Kim PVP_Giày nữ cho tất cả hệ phái hệ thổ	3261	2	7	522	10	1	1	10	1	3											
Cửu Chuyển Hoàn Hồn Đơn-Rương (Dùng cho Đại Hội Võ Lâm)	3262	18	1	481	1	0	1														
Thủ Ô Hoàn Thần Đơn-Rương (Dùng cho Đại Hội Võ Lâm)	3263	18	1	482	1	0	1														
Ngũ Hoa Ngọc Lộ Hoàn-Rương (Dùng cho Đại Hội Võ Lâm)	3264	18	1	483	1	0	1														
Linh Chi Hoàn-Rương (Dùng cho Đại Hội Võ Lâm)	3265	18	1	484	1	0	1														
Tuyết Sâm Hoàn-Rương (Dùng cho Đại Hội Võ Lâm)	3266	18	1	485	1	0	1														
Dao Trì Đơn-Rương (Dùng cho Đại Hội Võ Lâm)	3267	18	1	486	1	0	1														
Bạch kim_Nhẫn hệ kim	3268	2	4	256	10	4	1	11	1	2											
Bạch kim_Nhẫn hệ mộc	3269	2	4	257	10	1	1	11	1	2											
Bạch kim_Nhẫn hệ thủy	3270	2	4	258	10	5	1	11	1	2											
Bạch kim_Nhẫn hệ hỏa	3271	2	4	259	10	3	1	11	1	2											
Bạch kim_Nhẫn hệ thổ	3272	2	4	260	10	2	1	11	1	2											
Hoàng Kim_Nhẫn hệ kim	3273	2	4	261	10	4	1	11	1	3											
Hoàng Kim_Nhẫn hệ mộc	3274	2	4	262	10	1	1	11	1	3											
Hoàng Kim_Nhẫn hệ thủy	3275	2	4	263	10	5	1	11	1	3											
Hoàng Kim_Nhẫn hệ hỏa	3276	2	4	264	10	3	1	11	1	3											
Hoàng Kim_Nhẫn hệ thổ	3277	2	4	265	10	2	1	11	1	3											
Nguyệt ảnh nguyên thạch	3678	22	1	91	1	0	1														
Bách Luyện Hoàn (Dùng cho Đại Hội Võ Lâm)	3679	18	1	492	1	0	1														
Vạn Vật Quy Nguyên Đơn (Dùng cho Đại Hội Võ Lâm)	3680	18	1	493	1	0	1														
Cửu Chuyển Hoàn Hồn Đơn (Đại Hội Võ Lâm)	3681	17	9	1	5	0	1														
Linh Chi Tục Mệnh Hoàn	3682	17	9	1	6	0	1														
Thủ Ô Hoàn Thần Đơn	3683	17	9	2	5	0	1														
Tuyết Tham Phản Khí Hoàn	3684	17	9	2	6	0	1														
Ngũ Hoa Ngọc Lộ Hoàn	3685	17	9	3	5	0	1														
Dao Trì Đại Hoàn Đơn	3686	17	9	3	6	0	1														
Thuyền Rồng: Phá Lãng	3687	18	1	327	1	0	0											2	1		
Thuyền Rồng: Thừa Phong	3688	18	1	327	2	0	0											2	1		
Thuyền Rồng: Li Thủy	3689	18	1	327	3	0	0											2	1		
Thuyền Rồng: Bá Châu	3690	18	1	327	4	0	0											2	5		
Bao tay Noãn Noãn	3691	18	1	477	1	0	0											2	1		
Bao tay Noãn Noãn-Ngự tuyết	3692	18	1	478	1	0	0											2	5		
Chiến Thư-Mật Thất Du Long	3693	18	1	524	1	0	0											2	1		
Du Long Danh Vọng Lệnh [Hộ thân phù]	3694	18	1	529	1	0	1											4	10000		
Du Long Danh Vọng Lệnh [Nón]	3695	18	1	529	2	0	1											4	10000		
Du Long Danh Vọng Lệnh [Áo]	3696	18	1	529	3	0	1											4	10000		
Du Long Danh Vọng Lệnh [Yêu đái]	3697	18	1	529	4	0	1											4	10000		
Du Long Danh Vọng Lệnh [Giày]	3698	18	1	529	5	0	1											4	10000		
Mật tịch Đao Thiếu Lâm (cao)	3699	1	14	1	3	0	1											4	150		
Mật tịch Côn Thiếu Lâm (cao)	3700	1	14	2	3	0	1											4	150		
Mật tịch Thương Thiên Vương (cao)	3701	1	14	3	3	0	1											4	150		
Mật tịch Chùy Thiên Vương (cao)	3702	1	14	4	3	0	1											4	150		
Mật tịch Hãm Tĩnh Đường Môn (cao)	3703	1	14	5	3	0	1											4	150		
Mật tịch Tụ Tiễn Đường Môn (cao)	3704	1	14	6	3	0	1											4	150		
Mật tịch Đao Ngũ Độc (cao)	3705	1	14	7	3	0	1											4	150		
Mật tịch Chưởng Ngũ Độc (cao)	3706	1	14	8	3	0	1											4	150		
Mật tịch Chưởng Nga My (cao)	3707	1	14	9	3	0	1											4	150		
Mật tịch Phụ Trợ Nga My (cao)	3708	1	14	10	3	0	1											4	150		
Mật tịch Kiếm Thúy Yên (cao)	3709	1	14	11	3	0	1											4	150		
Mật tịch Đao Thúy Yên (cao)	3710	1	14	12	3	0	1											4	150		
Mật tịch Chưởng Cái Bang (cao)	3711	1	14	13	3	0	1											4	150		
Mật tịch Côn Cái Bang (cao)	3712	1	14	14	3	0	1											4	150		
Mật tịch Chiến Nhẫn (cao)	3713	1	14	15	3	0	1											4	150		
Mật tịch Ma Nhẫn (cao)	3714	1	14	16	3	0	1											4	150		
Mật tịch Khí Võ Đang (cao)	3715	1	14	17	3	0	1											4	150		
Mật tịch Kiếm Võ Đang (cao)	3716	1	14	18	3	0	1											4	150		
Mật tịch Đao Côn Lôn (cao)	3717	1	14	19	3	0	1											4	150		
Mật tịch Kiếm Côn Lôn (cao)	3718	1	14	20	3	0	1											4	150		
Mật tịch Chùy Minh Giáo (cao)	3719	1	14	21	3	0	1											4	150		
Mật tịch Kiếm Minh Giáo (cao)	3720	1	14	22	3	0	1											4	150		
Mật tịch Chỉ Đoàn Thị (cao)	3721	1	14	23	3	0	1											4	150		
Mật tịch Khí Đoàn Thị (cao)	3722	1	14	24	3	0	1											4	150		
Thiệp lụa	3723	18	1	541	1	0	0											2	1		
Thiệp bạc	3724	18	1	541	2	0	0											2	5		
Tinh phách thường	3725	18	1	544	1	0	1											2	1		
Tinh phách đặc biệt	3726	18	1	544	2	0	1											2	10		
Bồ Đề Quả	3727	18	1	564	1	0	1											2	50		
Thư Tiến Cử	3728	18	1	566	1	0	1											2	1		
Nguyên liệu đồng hành đặc biệt	3729	18	1	556	1	0	1											4	60		
Đồng hành Tẩy Tủy Kinh (thường)	3730	18	1	616	1	0	1											4	24		
Đồng hành Tẩy Tủy Kinh (đặc biệt)	3731	18	1	617	1	0	1											4	120		
Bạch ngân_Ngọc Bội_Nam (Kim)	3732	2	11	711	10	4	1	12	1	2											
Bạch ngân_Ngọc Bội_Nam (Mộc)	3733	2	11	713	10	1	1	12	1	2											
Bạch ngân_Ngọc Bội_Nam (Thủy)	3734	2	11	715	10	5	1	12	1	2											
Bạch ngân_Ngọc Bội_Nam (Hỏa)	3735	2	11	717	10	3	1	12	1	2											
Bạch ngân_Ngọc Bội_Nam (Thổ)	3736	2	11	719	10	2	1	12	1	2											
Bạch ngân_Hương Nang_Nữ (Kim)	3737	2	11	712	10	4	1	12	1	2											
Bạch ngân_Hương Nang_Nữ (Mộc)	3738	2	11	714	10	1	1	12	1	2											
Bạch ngân_Hương Nang_Nữ (Thủy)	3739	2	11	716	10	5	1	12	1	2											
Bạch ngân_Hương Nang_Nữ (Hỏa)	3740	2	11	718	10	3	1	12	1	2											
Bạch ngân_Hương Nang_Nữ (Thổ)	3741	2	11	720	10	2	1	12	1	2											
Hoàng kim_Ngọc Bội_Nam (Kim)	3742	2	11	721	10	4	1	12	1	3											
Hoàng kim_Ngọc Bội_Nam (Mộc)	3743	2	11	723	10	1	1	12	1	3											
Hoàng kim_Ngọc Bội_Nam (Thủy)	3744	2	11	725	10	5	1	12	1	3											
Hoàng kim_Ngọc Bội_Nam (Hỏa)	3745	2	11	727	10	3	1	12	1	3											
Hoàng kim_Ngọc Bội_Nam (Thổ)	3746	2	11	729	10	2	1	12	1	3											
Hoàng kim_Hương Nang_Nữ (Kim)	3747	2	11	722	10	4	1	12	1	3											
Hoàng kim_Hương Nang_Nữ (Mộc)	3748	2	11	724	10	1	1	12	1	3											
Hoàng kim_Hương Nang_Nữ (Thủy)	3749	2	11	726	10	5	1	12	1	3											
Hoàng kim_Hương Nang_Nữ (Hỏa)	3750	2	11	728	10	3	1	12	1	3											
Hoàng kim_Hương Nang_Nữ (Thổ)	3751	2	11	730	10	2	1	12	1	3											
Nấm nhỏ (Kim )	3752	18	1	621	1	0	1													2	30
Nấm nhỏ (Mộc )	3753	18	1	622	1	0	1													2	30
Nấm nhỏ (Thủy )	3754	18	1	623	1	0	1													2	30
Nấm nhỏ (Hỏa)	3755	18	1	624	1	0	1													2	30
Nấm nhỏ (Thổ )	3756	18	1	625	1	0	1													2	30
Cuốc nhỏ	3757	18	1	626	1	0	1													2	10
Bình nước nhỏ	3758	18	1	627	1	0	1													2	10
Huân Chương Huy Hoàng	3759	18	1	921	1	0	1											2	1		
Tổ Tiên Bảo Hộ	3760	18	1	957	1	0	0											2	1		
Tổ Tiên Bảo Hộ-Phụng Hoàng	3761	18	1	957	2	0	0											2	5		
Liên server_Ngựa thị vệ	3770	1	12	28	4	0	1							43200				1	2000		
Liên server_Ngựa thành chủ	3771	1	12	29	4	0	1							43200				1	20000		
Du Long Danh Vọng Lệnh [Hạng liên]	3772	18	1	529	6	0	1											4	10000		
[Ngoại trang] Tỏa Tử Giáp	3773	1	25	1	1	0	1							43200			3000	2	1		
[Ngoại trang] Minh Quang Khải	3774	1	25	2	1	0	1							43200			3000	2	1		
[Ngoại trang] Tế Lân Giáp	3775	1	25	3	1	0	1							43200			3000	2	1		
[Ngoại trang] Tỏa Tử Hoàng Kim Giáp	3776	1	25	4	1	0	1							43200			3000	2	1		
[Ngoại trang] Kính Hoa Khải	3777	1	25	5	1	0	1							43200			3000	2	1		
[Ngoại trang] Thích Khách Trang	3778	1	25	6	1	0	1							43200			3000	2	1		
[Ngoại trang] Mộng Mị Trang	3779	1	25	7	1	0	1							43200			3000	2	1		
[Ngoại trang] Tham Lang Trang	3780	1	25	8	1	0	1							43200			3000	2	1		
[Ngoại trang] Sơn Hồn Trang	3781	1	25	9	1	0	1							43200			3000	2	1		
[Ngoại trang] Vô Dung Kình Trang	3782	1	25	10	1	0	1							43200			3000	2	1		
[Ngoại trang] Dật Hiệp Bào	3783	1	25	11	1	0	1							43200			3000	2	1		
[Ngoại trang] Thanh Sương Bào	3784	1	25	12	1	0	1							43200			3000	2	1		
[Ngoại trang] Bích Hoa Bào	3785	1	25	13	1	0	1							43200			3000	2	1		
[Ngoại trang] Toàn Long Bào	3786	1	25	14	1	0	1							43200			3000	2	1		
[Ngoại trang] Hàn Sương Bào	3787	1	25	15	1	0	1							43200			3000	2	1		
[Ngoại trang] Trường Không Y	3788	1	25	16	1	0	1							43200			1000	2	1		
[Ngoại trang] Bạch Nhung Giáp	3789	1	25	17	1	0	1							43200			3000	2	1		
[Ngoại trang] Minh Quang Giáp Y	3790	1	25	18	1	0	1							43200			3000	2	1		
[Ngoại trang] Kim Tơ Giáp Y	3791	1	25	19	1	0	1							43200			3000	2	1		
[Ngoại trang] Hàn Quang Nhạn Linh Giáp	3792	1	25	20	1	0	1							43200			3000	2	1		
[Ngoại trang] Huyền Thiết Tuyết Ngân Giáp	3793	1	25	21	1	0	1							43200			3000	2	1		
[Ngoại trang] Linh Vận Trang	3794	1	25	22	1	0	1							43200			3000	2	1		
[Ngoại trang] Long Tiêu Trang	3795	1	25	23	1	0	1							43200			3000	2	1		
[Ngoại trang] Linh Xà Trang	3796	1	25	24	1	0	1							43200			3000	2	1		
[Ngoại trang] Vận Nghê Thường	3797	1	25	25	1	0	1							43200			3000	2	1		
[Ngoại trang] Mê Hồn Thường	3798	1	25	26	1	0	1							43200			3000	2	1		
[Ngoại trang] Khởi Lệ Sam	3799	1	25	27	1	0	1							43200			3000	2	1		
[Ngoại trang] Tâm Ấn Sam	3800	1	25	28	1	0	1							43200			3000	2	1		
[Ngoại trang] Nguyệt Hoa Sam	3801	1	25	29	1	0	1							43200			3000	2	1		
[Ngoại trang] Quỳnh Ngọc Sam	3802	1	25	30	1	0	1							43200			3000	2	1		
[Ngoại trang] Trầm Hương Sam	3803	1	25	31	1	0	1							43200			3000	2	1		
[Ngoại trang] Thừa Ảnh Y	3804	1	25	32	1	0	1							43200			1000	2	1		
[Ngoại trang] Tinh Thiết Thúc Phát	3805	1	26	1	1	0	1							43200			3000	2	1		
[Ngoại trang] Minh Quang Khôi	3806	1	26	2	1	0	1							43200			3000	2	1		
[Ngoại trang] Lôi Trì Quán	3807	1	26	3	1	0	1							43200			3000	2	1		
[Ngoại trang] Thôn Long Khôi	3808	1	26	4	1	0	1							43200			3000	2	1		
[Ngoại trang] Linh Vũ Khôi	3809	1	26	5	1	0	1							43200			3000	2	1		
[Ngoại trang] Mãn Nguyệt Lạp	3810	1	26	6	1	0	1							43200			3000	2	1		
[Ngoại trang] Hoa Dương Cân	3811	1	26	7	1	0	1							43200			3000	2	1		
[Ngoại trang] Thần Mộc Thúc Đái	3812	1	26	8	1	0	1							43200			3000	2	1		
[Ngoại trang] Thanh Sát Phát Quán	3813	1	26	9	1	0	1							43200			3000	2	1		
[Ngoại trang] Tu La Phát Kết	3814	1	26	10	1	0	1							43200			3000	2	1		
[Ngoại trang] Tiêu Dao Cân	3815	1	26	11	1	0	1							43200			3000	2	1		
[Ngoại trang] Tiến Hiền Quán	3816	1	26	12	1	0	1							43200			3000	2	1		
[Ngoại trang] Lang Nha Quán	3817	1	26	13	1	0	1							43200			3000	2	1		
[Ngoại trang] Tử Kim Thúc Ngạch	3818	1	26	14	1	0	1							43200			3000	2	1		
[Ngoại trang] Thông Thiên Phát Quán	3819	1	26	15	1	0	1							43200			3000	2	1		
[Ngoại trang] Huyền Dương Khôi	3820	1	26	16	1	0	1							43200			1000	2	1		
[Ngoại trang] Lục Điệp Ngọc Đái	3821	1	26	17	1	0	1							43200			3000	2	1		
[Ngoại trang] Thiên Phong Trâm	3822	1	26	18	1	0	1							43200			3000	2	1		
[Ngoại trang] Vân Mộng Trâm	3823	1	26	19	1	0	1							43200			3000	2	1		
[Ngoại trang] Phượng Miên Khôi	3824	1	26	20	1	0	1							43200			3000	2	1		
[Ngoại trang] Song Phượng Triều Thiên Quan	3825	1	26	21	1	0	1							43200			3000	2	1		
[Ngoại trang] Lục Ngọc Phát Đái	3826	1	26	22	1	0	1							43200			3000	2	1		
[Ngoại trang] Bích Thủy Phát Đái	3827	1	26	23	1	0	1							43200			3000	2	1		
[Ngoại trang] Anh Vũ Phát Đái	3828	1	26	24	1	0	1							43200			3000	2	1		
[Ngoại trang] Điêu Bì Diện Tráo	3829	1	26	25	1	0	1							43200			3000	2	1		
[Ngoại trang] Huyền Tê Diện Tráo	3830	1	26	26	1	0	1							43200			3000	2	1		
[Ngoại trang] Ngân Linh Thoa	3831	1	26	27	1	0	1							43200			3000	2	1		
[Ngoại trang] Thanh Tinh Thoa	3832	1	26	28	1	0	1							43200			3000	2	1		
[Ngoại trang] Kim Phượng Thoa	3833	1	26	29	1	0	1							43200			3000	2	1		
[Ngoại trang] Minh Điệp Phát Kết	3834	1	26	30	1	0	1							43200			3000	2	1		
[Ngoại trang] Trường Sinh Phát Kết	3835	1	26	31	1	0	1							43200			3000	2	1		
[Ngoại trang] Kinh Vân Khôi	3836	1	26	32	1	0	1							43200			1000	2	1		
[Ngoại trang] Càn Khôn Thất Tinh Khải	3837	1	25	33	1	0	1							43200			300	2	1		
[Ngoại trang] Như Ý Thanh Hồng Giáp	3838	1	25	34	1	0	1							43200			50	2	1		
[Ngoại trang] Tử Kim Thánh Nữ Y	3839	1	25	35	1	0	1							43200			300	2	1		
[Ngoại trang] Lưu Tiên Thủy Văn Sam	3840	1	25	36	1	0	1							43200			50	2	1		
[Ngoại trang] Càn Khôn Thất Tinh Khôi	3841	1	26	33	1	0	1							43200			300	2	1		
[Ngoại trang] Như Ý Thanh Hồng Cân	3842	1	26	34	1	0	1							43200			50	2	1		
[Ngoại trang] Tử Kim Thánh Nữ Mão	3843	1	26	35	1	0	1							43200			300	2	1		
[Ngoại trang] Lưu Tiên Thủy Văn Đai	3844	1	26	36	1	0	1							43200			50	2	1		
Rương Hồn Thạch (100 cái)	3845	18	1	244	1	0	1													3	400
Rương Hồn Thạch (1000 cái)	3846	18	1	244	2	0	1													3	4000
Lệnh bài chúc phúc (sơ)	3847	18	1	212	1	0	1													3	880
Lệnh bài chúc phúc (trung)	3848	18	1	212	2	0	1													3	7200
Lệnh bài chúc phúc (cao)	3849	18	1	212	3	0	1													3	28800
Huyền Tinh Cấp 5	3850	18	1	114	5	0	1													3	88
Huyền Tinh thường (cấp 7)	3851	18	1	114	7	0	1													3	1120
Huyền Tinh vô hạ (cấp 9)	3852	18	1	114	9	0	1													3	14400
Huyền Tinh óng ánh (cấp 11)	3853	18	1	114	11	0	1													3	188000
Hiệp Lữ Hoa Tình	3854	18	1	597	1	0	1													3	50
Tinh phách thường (Cấp 1)	3855	18	1	544	1	0	1													3	80
Tinh phách đặc biệt (Cấp 2)	3856	18	1	544	2	0	1													3	800
Tinh phách kỳ diệu (Cấp 3)	3857	18	1	544	3	0	1													3	8000
Bồ Đề Quả	3858	18	1	564	1	0	1													3	5000
Nguyên liệu đồng hành đặc biệt	3859	18	1	556	1	0	1													3	1800
Võ Lâm Cao Thủ Lệnh (cao) (Kim)	3860	18	1	221	3	0	1													3	5000
Võ Lâm Cao Thủ Lệnh (cao) (Mộc)	3861	18	1	224	3	0	1													3	5000
Võ Lâm Cao Thủ Lệnh (cao) (Thủy)	3862	18	1	227	3	0	1													3	5000
Võ Lâm Cao Thủ Lệnh (cao) (Hỏa)	3863	18	1	230	3	0	1													3	5000
Võ Lâm Cao Thủ Lệnh (cao) (Thổ)	3864	18	1	233	3	0	1													3	5000
Tu Luyện Đơn	3865	18	1	258	1	0	1													3	900
Anh Hùng Lệnh	3866	18	1	487	1	0	1													3	21888
Kỷ niệm chương Thịnh Hạ 2010	3867	18	1	663	1	0	1													3	7000
Lệnh bài mở rộng rương Lv2	3868	18	1	216	2	0	1													3	8000
Bạch Ngọc 	3869	18	1	916	1	0	0											5	1		
Bích Huyết Chi Nhẫn	3870	5	19	1	1	0	0											5	15		
Bích Huyết Chiến Y 	3871	5	20	1	1	0	0											5	10		
Bích Huyết Hộ Thân	3872	5	23	1	1	0	0											5	50		
Sách kinh nghiệm đồng hành (Truyền thuyết)	3873	18	1	543	2	0	1													3	500
Bé trai vui vẻ	3874	1	13	3	1	0	1													4	25
Bé gái vui vẻ	3875	1	13	4	1	0	1													4	25
Nữ Thích Khách	3876	1	13	7	1	0	1													4	5
Đoạt Bảo Tặc	3877	1	13	8	1	0	1													4	5
Tiểu Dã Nhân	3878	1	13	9	1	0	1													4	5
Bảo Quả Tử	3879	1	13	16	1	0	1													4	25
Nhị A	3880	1	13	17	1	0	1													4	25
Thẩm Tiểu Dương	3881	1	13	20	1	0	1													4	5
Trứng vịt	3882	1	13	21	1	0	1													4	5
Hổ	3883	1	13	31	1	0	1													4	25
Yến Yến	3884	1	13	32	1	0	1													4	25
Tam Bạng Tử	3885	1	13	22	1	0	1													4	10
Tô Tiểu Tiểu	3886	1	13	23	1	0	1													4	10
[Mặt nạ] Cốc Tiên Tiên	3887	1	13	92	1	0	1													4	10
[Mặt nạ] Túy Tăng	3888	1	13	93	1	0	1													4	10
[Mặt nạ] Lãnh Sương Nhiên	3889	1	13	94	1	0	1													4	10
[Mặt nạ] Tiêu Lương	3890	1	13	95	1	0	1													4	10
[Mặt nạ] Mục Đồng	3891	1	13	96	1	0	1													4	30
[Mặt nạ] Chức Nữ	3892	1	13	97	1	0	1													4	50
[Mặt nạ] Tân Niên Hiệp Khách	3893	1	13	18	1	0	1													4	10
[Mặt nạ] Tân Niên Hiệp Nữ	3894	1	13	19	1	0	1													4	10
[Mặt nạ] Tĩnh ca ca	3895	1	13	29	1	0	1													4	10
[Mặt nạ] Dung muội muội	3896	1	13	30	1	0	1													4	10
[Mặt nạ] Xi Vưu	3897	1	13	33	1	0	1													4	10
[Mặt nạ] Tử Tô	3898	1	13	34	1	0	1													4	10
[Mặt nạ] Phương Hành Giác	3899	1	13	48	1	0	1													4	5
[Mặt nạ] Khiên Vân Thủ	3900	1	13	49	1	0	1													4	5
[Mặt nạ] Đậu Hạo	3901	1	13	57	1	0	1													4	10
[Mặt nạ] Vũ Thanh Phong	3902	1	13	59	1	0	1													4	10
[Mặt nạ] Đường Khuyết	3903	1	13	76	1	0	1													4	10
[Mặt nạ] Doãn Tiêu Vũ	3904	1	13	77	1	0	1													4	10
[Mặt nạ] Thác Bạc Sơn Uyên	3905	1	13	82	1	0	1													4	10
[Mặt nạ] Cừu Tuyết	3906	1	13	83	1	0	1													4	10
[Mặt nạ] Hỷ Nữu Nữu	3907	1	13	84	1	0	1													4	25
[Mặt nạ] Phúc Oa Oa	3908	1	13	85	1	0	1													4	25
[Mặt nạ] Đường Khuyết	3909	1	13	88	1	0	1													4	10
[Mặt nạ] Ngưu Thúy Hoa	3910	1	13	89	1	0	1													4	10
[Ngoại trang] Tỏa Tử Giáp	3911	1	25	1	1	0	1							43200						4	5
[Ngoại trang] Minh Quang Khải	3912	1	25	2	1	0	1							43200						4	5
[Ngoại trang] Tế Lân Giáp	3913	1	25	3	1	0	1							43200						4	5
[Ngoại trang] Tỏa Tử Hoàng Kim Giáp	3914	1	25	4	1	0	1							43200						4	5
[Ngoại trang] Kính Hoa Khải	3915	1	25	5	1	0	1							43200						4	5
[Ngoại trang] Thích Khách Trang	3916	1	25	6	1	0	1							43200						4	5
[Ngoại trang] Mộng Mị Trang	3917	1	25	7	1	0	1							43200						4	5
[Ngoại trang] Tham Lang Trang	3918	1	25	8	1	0	1							43200						4	5
[Ngoại trang] Sơn Hồn Trang	3919	1	25	9	1	0	1							43200						4	5
[Ngoại trang] Vô Dung Kình Trang	3920	1	25	10	1	0	1							43200						4	5
[Ngoại trang] Dật Hiệp Bào	3921	1	25	11	1	0	1							43200						4	5
[Ngoại trang] Thanh Sương Bào	3922	1	25	12	1	0	1							43200						4	5
[Ngoại trang] Bích Hoa Bào	3923	1	25	13	1	0	1							43200						4	5
[Ngoại trang] Toàn Long Bào	3924	1	25	14	1	0	1							43200						4	5
[Ngoại trang] Hàn Sương Bào	3925	1	25	15	1	0	1							43200						4	5
[Ngoại trang] Trường Không Y	3926	1	25	16	1	0	1							43200						4	5
[Ngoại trang] Bạch Nhung Giáp	3927	1	25	17	1	0	1							43200						4	5
