GATEWAY_NAME	ACCOUNT	ITEM_TYPE	ITEM_LEVEL	TOTAL_MONEY_AMOUNT	TIME_LIMIT
gate0504	yes4700	301994191	1	80	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	nsdap	301994055	2	180	43200
gate0504	wtuchangym	301994055	1	36	43200
gate0504	yujianfu1983	301994055	1	36	43200
gate0504	zcymao521	301994055	2	180	43200
gate0504	233087564	301994055	2	180	43200
gate0504	syhailin0927	301994074	2	120	43200
gate0504	chenxi011810	301994073	2	120	43200
gate0504	lhfaiwhs520	301994055	2	180	43200
gate0504	lhfaiwhs520	301994055	2	180	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	caoyanhuiyangfan	301994191	1	80	43200
gate0504	maguojie19777	301994055	2	180	43200
gate0504	372213940@qq.com	301994192	1	80	43200
gate0504	orlsh	301994055	3	540	43200
gate0504	nsdap	301994055	2	180	43200
gate0504	wtuchangym	301994055	1	36	43200
gate0504	176870106q	301994191	1	80	43200
gate0504	li5020563	301994055	1	36	43200
gate0504	ruofei2000	301994055	1	36	43200
gate0504	lnzhaoweimin729	301994100	1	8	43200
gate0504	lq021121121	301994192	1	80	43200
gate0504	wangxinyuXY	301994191	1	80	43200
gate0504	qinchengganggang	301994191	1	80	43200
gate0504	fxd982	301994055	1	36	43200
gate0504	616143611	301994191	1	80	43200
gate0504	380349950	301994055	1	36	43200
gate0504	380349950	301994055	1	36	43200
gate0504	522950389	301994192	1	80	43200
gate0504	mingzi20010	301993985	5	175	43200
gate0504	yangx19861228	301994192	1	80	43200
gate0504	nsdaplj	301994055	2	180	43200
gate0504	wuxue721	301994192	1	80	43200
gate0504	lgt81717153	301994191	1	80	43200
gate0504	chezhigao1234	301993985	7	2240	43200
gate0504	zhi19861219	301994055	1	36	43200
gate0504	zhanghualong812	301994192	1	80	43200
gate0504	policexiaohao1	301994191	1	80	43200
gate0504	hanghang6633	301994191	1	80	43200
gate0504	zaoo525	301994191	1	80	43200
gate0504	aaa@5157.com	301994055	2	180	43200
gate0504	ksjx0007559	301994073	2	120	43200
gate0504	dachuan012302	301994191	1	80	43200
gate0504	131900013	301994191	1	80	43200
gate0504	walewski2008	301994192	1	80	43200
gate0504	15833474533	301994192	1	80	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	3957158389	301994100	1	8	43200
gate0504	w381549077	301994192	1	80	43200
gate0504	tu1di2_9	301994055	2	180	43200
gate0504	abc_0055@.com	301994191	1	80	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	52329081	301994192	1	80	43200
gate0504	huivshui@163.com	301994192	1	80	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	244324015	301994074	1	40	43200
gate0504	hemiss01	301994191	1	80	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	scw19850213	301994191	1	80	43200
gate0504	caze1451	301994191	1	80	43200
gate0504	380349950	301994055	1	36	43200
gate0504	uu76965899.04	301994100	1	8	43200
gate0504	czh1181	301994192	1	80	43200
gate0504	wm862211	301994192	1	80	43200
gate0504	bujiajie002	301994191	1	80	43200
gate0504	cui133541424	301994055	1	36	43200
gate0504	ruofei2000	301994055	1	36	43200
gate0504	ruofei2000	301994055	1	36	43200
gate0504	mengge188	301994191	1	80	43200
gate0504	tz8635	301994191	1	80	43200
gate0504	tangjian13943519510	301994055	2	180	43200
gate0504	xusiyun888	301994055	2	180	43200
gate0504	guanglinghengshuo	301994192	1	80	43200
gate0504	2572913	301994192	1	80	43200
gate0504	igishgl	301994191	1	80	43200
gate0504	yujianfu1983	301994055	1	36	43200
gate0504	mtl840	301994192	1	80	43200
gate0504	343664577123	301994055	1	36	43200
gate0504	zhutiezhu.2009	301994055	2	180	43200
gate0504	bujiajie002	301994192	1	80	43200
gate0504	zhangguang1988321	301994191	1	80	43200
gate0504	fxpy1004	301994191	1	80	43200
gate0504	tinger87	301994055	2	180	43200
gate0504	nsdap	301994055	2	180	43200
gate0504	fxd982	301994055	1	36	43200
gate0504	q6767345	301994192	1	80	43200
gate0504	82120202	301994191	1	80	43200
gate0504	zcymao521	301994055	2	180	43200
gate0504	233087564	301994055	2	180	43200
gate0504	lengyuewuxin2009	301994192	1	80	43200
gate0504	563475846	301994055	1	36	43200
gate0504	tinger87	301994055	2	180	43200
gate0504	li5020563	301994055	1	36	43200
gate0504	ruofei2000	301994055	1	36	43200
gate0504	orlsh	301994055	3	540	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	351275440	301994055	1	36	43200
gate0504	lwb019820000	301994055	1	36	43200
gate0504	ku_cqz19850806	301994192	1	80	43200
gate0504	zhu49523907	301994100	1	8	43200
gate0504	dairies	301994191	1	80	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	33733199	301994192	1	80	43200
gate0504	cuirunhua	301994192	1	80	43200
gate0504	228316049	301994055	3	540	43200
gate0504	xiaoyanzi4653812	301994055	2	180	43200
gate0504	yumengsanqian	301994192	1	80	43200
gate0504	zhi19861219	301994055	1	36	43200
gate0504	l87756619	301994192	1	80	43200
gate0504	zwb8984416	301994191	1	80	43200
gate0504	742425189	301994055	2	180	43200
gate0504	aaa@5157.com	301994055	2	180	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	chenxi011813	301994100	1	8	43200
gate0504	rogeair2009	301994055	3	540	43200
gate0504	3957158389	301994100	1	8	43200
gate0504	a7783598	301994192	1	80	43200
gate0504	228316049	301994055	3	540	43200
gate0504	tu1di2_9	301994055	2	180	43200
gate0504	shen518hao518	301994073	2	120	43200
gate0504	chalkluan	301994191	1	80	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	yujunjian12345	301993985	5	175	43200
gate0504	mengjun821210	301994191	1	80	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	lizhengwei333	301994055	2	180	43200
gate0504	zyftyzx111	301994192	1	80	43200
gate0504	wangzc4734	301994192	1	80	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	lwb019820000	301994192	1	80	43200
gate0504	84886333	301994192	1	80	43200
gate0504	liuyawei115	301994191	1	80	43200
gate0504	xiaojiuaaa	301994055	1	36	43200
gate0504	1041167585@qq.com	301994192	1	80	43200
gate0504	pingqing88	301994191	1	80	43200
gate0504	58224	301994191	1	80	43200
gate0504	jindehua123456	301994191	1	80	43200
gate0504	563475846	301994055	1	36	43200
gate0504	lq021121121	301994074	2	120	43200
gate0504	zhangguang1988321	301994055	1	36	43200
gate0504	d8899746	301994191	1	80	43200
gate0504	jlyt.zhangyao	301994191	1	80	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	tangjian13943519510	301994055	2	180	43200
gate0504	laster616	301994192	1	80	43200
gate0504	xusiyun888	301994055	2	180	43200
gate0504	a281766241	301994191	1	80	43200
gate0504	sxb2828	301994191	1	80	43200
gate0504	kl525200	301994192	1	80	43200
gate0504	434355226	301994055	1	36	43200
gate0504	litao841013@163.com	301994191	1	80	43200
gate0504	keaiduolee	301994191	1	80	43200
gate0504	yujianfu1983	301994055	1	36	43200
gate0504	751829685	301994192	1	80	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	lnjpxgg32	301994055	1	36	43200
gate0504	lnjpxgg32	301994055	1	36	43200
gate0504	lnjpxgg32	301994055	1	36	43200
gate0504	lnjpxgg32	301994055	1	36	43200
gate0504	rogeair2009	301994055	3	540	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	987180599	301994055	1	36	43200
gate0504	litao841013@163.com	301994192	1	80	43200
gate0504	77777moon	301994192	1	80	43200
gate0504	zcymao521	301994055	2	180	43200
gate0504	heneng2001	301994055	1	36	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	lxl7552527	301994192	1	80	43200
gate0504	mayi34411314	301994192	1	80	43200
gate0504	orlsh	301994055	3	540	43200
gate0504	nsdap	301994055	2	180	43200
gate0504	wtuchangym	301994055	1	36	43200
gate0504	wtuchangym	301994055	1	36	43200
gate0504	jurifeng8	301994191	1	80	43200
gate0504	563475846	301994055	1	36	43200
gate0504	jiangbo8577	301994055	1	36	43200
gate0504	5935922666	301994192	1	80	43200
gate0504	751829685	301994055	1	36	43200
gate0504	zz82120202	301994192	1	80	43200
gate0504	zhangguang1988321	301994055	1	36	43200
gate0504	wuliaoshijian	301994055	2	180	43200
gate0504	wangweiyahoo.com	301994191	1	80	43200
gate0504	tinger87	301994055	2	180	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	113092016	301994191	1	80	43200
gate0504	lanmo521love	301994191	1	80	43200
gate0504	w87607825	301994055	1	36	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	a345925291	301994192	1	80	43200
gate0504	youxi0459	301994191	1	80	43200
gate0504	zjy123sd	301994073	2	120	43200
gate0504	zhi19861219	301994055	1	36	43200
gate0504	rileyun	301994191	1	80	43200
gate0504	yangdapao0	301994191	1	80	43200
gate0504	aideshiyan521@sina	301994191	1	80	43200
gate0504	244324015	301994073	1	40	43200
gate0504	244324015	301994073	1	40	43200
gate0504	244324015	301994073	1	40	43200
gate0504	244324015	301994073	1	40	43200
gate0504	mtsy786	301994191	1	80	43200
gate0504	qq283521991	301994055	1	36	43200
gate0504	zt2384777	301994192	1	80	43200
gate0504	191254263	301994191	1	80	43200
gate0504	yuyuefeng0	301994100	1	8	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	xinxue0101	301994055	2	180	43200
gate0504	aaa@5157.com	301994055	2	180	43200
gate0504	29582912	301994074	2	120	43200
gate0504	qingfengdian90	301994055	1	36	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	yy9910	301994192	1	80	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	yujunjian12345	301993985	5	175	43200
gate0504	244324015	301994074	1	40	43200
gate0504	BIN23500	301994191	1	80	43200
gate0504	shizm9	301994100	1	8	43200
gate0504	kszz0488585	301994191	1	80	43200
gate0504	362379925	301994192	1	80	43200
gate0504	liuameng	301994192	1	80	43200
gate0504	418505781	301994191	1	80	43200
gate0504	228316049	301994055	3	540	43200
gate0504	yuyuefeng4	301994100	1	8	43200
gate0504	liyang1231818	301994055	1	36	43200
gate0504	lisiyeyan	301994191	1	80	43200
gate0504	shizm7	301994100	1	8	43200
gate0504	rotoma0212	301994100	1	8	43200
gate0504	lulindh	301994191	1	80	43200
gate0504	jianxiashijieliu03	301994192	1	80	43200
gate0504	70999320	301994073	2	120	43200
gate0504	diy_ip	301994192	1	80	43200
gate0504	youxi0854	301994191	1	80	43200
gate0504	yiyang.19@163.com	301994191	1	80	43200
gate0504	hzgo75210001	301994192	1	80	43200
gate0504	zzqskj	301994055	1	36	43200
gate0504	naai502128	301994192	1	80	43200
gate0504	yanfengkkkkk	301994055	2	180	43200
gate0504	yanfengkkkkk	301994055	2	180	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	ruofei2000	301994055	1	36	43200
gate0504	wangtao555333	301994055	1	36	43200
gate0504	434355226	301994055	1	36	43200
gate0504	suncao888	301994191	1	80	43200
gate0504	laster615	301994192	1	80	43200
gate0504	751829685	301994191	1	80	43200
gate0504	shanpao7932	301994192	1	80	43200
gate0504	lnjpxgg32	301994055	1	36	43200
gate0504	chinatsvip	301994191	1	80	43200
gate0504	zhutiezhu.2009	301994055	2	180	43200
gate0504	okoo321	301994055	2	180	43200
gate0504	piaofenglin1	301994191	1	80	43200
gate0504	LJ_JXDIXJ	301994191	1	80	43200
gate0504	233087564	301994055	2	180	43200
gate0504	lhfaiwhs520	301994055	2	180	43200
gate0504	fxd982	301994055	1	36	43200
gate0504	lhfaiwhs520	301994055	2	180	43200
gate0504	lhfaiwhs520	301994055	2	180	43200
gate0504	826379011	301994191	1	80	43200
gate0504	mei07401	301994191	1	80	43200
gate0504	orlsh	301994055	3	540	43200
gate0504	orlsh	301994055	3	540	43200
gate0504	nsdap	301994055	2	180	43200
gate0504	563475846	301994055	1	36	43200
gate0504	nsdaplj	301994055	2	180	43200
gate0504	751829685	301994055	1	36	43200
gate0504	751829685	301994055	1	36	43200
gate0504	tinger87	301994055	2	180	43200
gate0504	xuxiaoxuana	301994055	1	36	43200
gate0504	839976169	301994191	1	80	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	351275440	301994055	1	36	43200
gate0504	complicated007	301994192	1	80	43200
gate0504	yuyuefeng3	301994100	1	8	43200
gate0504	c77880099	301994192	1	80	43200
gate0504	hjq8310@126.com	301994191	1	80	43200
gate0504	hxk19851010	301994191	1	80	43200
gate0504	15833474533	301994191	1	80	43200
gate0504	xusiyun888	301994192	1	80	43200
gate0504	4642489388	301994192	1	80	43200
gate0504	zhi19861219	301994055	1	36	43200
gate0504	742425189	301994055	2	180	43200
gate0504	j5o2e0	301994191	1	80	43200
gate0504	313254245	301994192	1	80	43200
gate0504	hailin0228	301994192	1	80	43200
gate0504	hailiang84886333	301994191	1	80	43200
gate0504	qq283521991	301994055	1	36	43200
gate0504	qq283521991	301994055	1	36	43200
gate0504	sclzyqg	301994192	1	80	43200
gate0504	complicated007	301994191	1	80	43200
gate0504	h830719	301994055	2	180	43200
gate0504	tu1di2_9	301994055	2	180	43200
gate0504	chezhigao1234	301993985	5	175	43200
gate0504	zz100019685	301994191	1	80	43200
gate0504	jzwxyahoo	301994173	1	30	43200
gate0504	yujunjian12345	301993985	5	175	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	lulindh4	301994192	1	80	43200
gate0504	yujunjian12345	301993985	5	175	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	lizht830125	301994055	2	180	43200
gate0504	ajiazua05	301994192	1	80	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	qq283521991	301994055	1	36	43200
gate0504	xdafeix123	301994191	1	80	43200
gate0504	liyang1231818	301994055	1	36	43200
gate0504	liwei5518	301994191	1	80	43200
gate0504	l87756619	301994191	1	80	43200
gate0504	xu5569996	301994191	1	80	43200
gate0504	70999320	301994074	2	120	43200
gate0504	hai00x2007	301994191	1	80	43200
gate0504	syhailin0927	301994073	2	120	43200
gate0504	syhailin0927	301994073	2	120	43200
gate0504	zaoo526	301994191	1	80	43200
gate0504	563475846	301994055	1	36	43200
gate0504	pq08pengpeng	301994191	1	80	43200
gate0504	zhutiezhu.2009	301994055	2	180	43200
gate0504	tangjian13943519510	301994055	2	180	43200
gate0504	wangweizhen11	301994192	1	80	43200
gate0504	zakk521	301994191	1	80	43200
gate0504	tangjian13943519510	301994055	2	180	43200
gate0504	xusiyun888	301994055	2	180	43200
gate0504	shen518hao518	301994074	1	40	43200
gate0504	yzhuanggh11	301994191	1	80	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	55474441	301994191	1	80	43200
gate0504	343664577123	301994055	1	36	43200
gate0504	343664577123	301994055	1	36	43200
gate0504	987180599	301994055	1	36	43200
gate0504	65559098013	301994191	1	80	43200
gate0504	nsdap	301994055	2	180	43200
gate0504	kira.kira	301994192	1	80	43200
gate0504	mtl840	301994191	1	80	43200
gate0504	233087564	301994055	2	180	43200
gate0504	233087564	301994055	2	180	43200
gate0504	tingting1314.ok	301994191	1	80	43200
gate0504	heneng2001	301994055	1	36	43200
gate0504	tinger87	301994055	2	180	43200
gate0504	563475846	301994055	1	36	43200
gate0504	563475846	301994055	1	36	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	rogeair2009	301994055	3	540	43200
gate0504	zzh721101	301994192	1	80	43200
gate0504	orlsh	301994055	3	540	43200
gate0504	wangjian126061	301994192	1	80	43200
gate0504	jiangbo8577	301994055	1	36	43200
gate0504	tzrtzr1986	301994192	1	80	43200
gate0504	ruofei2000	301994055	1	36	43200
gate0504	zhangguang1988321	301994055	1	36	43200
gate0504	dongbeipiaobozhe	301994191	1	80	43200
gate0504	guanglinghengshuo	301994191	1	80	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	wxjun790808	301994191	1	80	43200
gate0504	w87607825	301994055	1	36	43200
gate0504	380349950	301994055	1	36	43200
gate0504	lilizhuabc123	301994192	1	80	43200
gate0504	libin6852	301994191	1	80	43200
gate0504	zjy123sd	301994073	2	120	43200
gate0504	351275440	301994055	1	36	43200
gate0504	351275440	301994055	1	36	43200
gate0504	982599306	301994192	1	80	43200
gate0504	895477770	301994191	1	80	43200
gate0504	nsdaplj	301994055	2	180	43200
gate0504	caze1451	301994192	1	80	43200
gate0504	lijian76002	301994191	1	80	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	ytwb20	301994191	1	80	43200
gate0504	wangzhi17	301994192	1	80	43200
gate0504	70999320	301994192	1	80	43200
gate0504	yangly123789	301994191	1	80	43200
gate0504	diy_ip	301994191	1	80	43200
gate0504	wxjun790808	301994192	1	80	43200
gate0504	ctv1111	301994192	1	80	43200
gate0504	wangdingchuen123	301994055	1	36	43200
gate0504	l87756618	301994191	1	80	43200
gate0504	pjgszyy	301994055	2	180	43200
gate0504	a147339102	301994192	1	80	43200
gate0504	pailou1009	301994191	1	80	43200
gate0504	244324015	301994073	1	40	43200
gate0504	hyd_0107	301994191	1	80	43200
gate0504	lyp19771020	301994173	1	30	43200
gate0504	hxfsly5768335	301994192	1	80	43200
gate0504	zzl15487221	301994191	1	80	43200
gate0504	mei07401	301994192	1	80	43200
gate0504	qiang251729752	301994192	1	80	43200
gate0504	3901610aa	301994055	1	36	43200
gate0504	meihaozhufu444	301994192	1	80	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	13845504622	301994191	1	80	43200
gate0504	ksjx0007559	301994191	1	80	43200
gate0504	137956224	301994055	2	180	43200
gate0504	29582912	301994074	2	120	43200
gate0504	tu1di2_9	301994055	2	180	43200
gate0504	sunyi731	301994191	1	80	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	yeming1979	301994191	1	80	43200
gate0504	sd5fhd4fh	301994191	1	80	43200
gate0504	854468018	301994192	1	80	43200
gate0504	244324015	301994074	1	40	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	ku_cqz19850808	301994191	1	80	43200
gate0504	zhouyingbo7133363	301994055	1	36	43200
gate0504	qing20071983	301994192	1	80	43200
gate0504	yuyuefeng4	301994100	1	8	43200
gate0504	chen6127119	301994191	1	80	43200
gate0504	gp02.com	301994191	1	80	43200
gate0504	hzyhwx1	301994192	1	80	43200
gate0504	fucunliang1234	301994192	1	80	43200
gate0504	70999320	301994074	2	120	43200
gate0504	niuniululu5266	301994055	1	36	43200
gate0504	lq021121121	301994074	2	120	43200
gate0504	lq021121121	301994074	2	120	43200
gate0504	563475846	301994055	1	36	43200
gate0504	563475846	301994055	1	36	43200
gate0504	826379022	301994192	1	80	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	xusiyun888	301994055	2	180	43200
gate0504	lycly1968	301994192	1	80	43200
gate0504	wangxinyuXY	301994192	1	80	43200
gate0504	wangtao555333	301994055	1	36	43200
gate0504	wangtao555333	301994055	1	36	43200
gate0504	ayastlich1981	301994192	1	80	43200
gate0504	987180599	301994055	1	36	43200
gate0504	82120202	301994055	2	180	43200
gate0504	82120202	301994055	2	180	43200
gate0504	yyabb131415	301994191	1	80	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	vincelaurance	301994192	1	80	43200
gate0504	zs77775211	301994191	1	80	43200
gate0504	452829402	301994100	1	8	43200
gate0504	zzqskj	301994055	1	36	43200
gate0504	233087564	301994055	2	180	43200
gate0504	xiaoyaoduxing1	301994191	1	80	43200
gate0504	sun19720131@163.com	301994191	1	80	43200
gate0504	tinger87	301994055	2	180	43200
gate0504	kaxi_7142088	301994192	1	80	43200
gate0504	jzwxyahoo	301994191	1	80	43200
gate0504	fxd982	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	61727819	301994191	1	80	43200
gate0504	nsdaplj	301994055	2	180	43200
gate0504	nsdaplj	301994055	2	180	43200
gate0504	youxi0459	301994192	1	80	43200
gate0504	zy1988412zy	301994191	1	80	43200
gate0504	chezhigao1234	301993985	5	175	43200
gate0504	hew_shen@126.com	301994192	1	80	43200
gate0504	USA555666	301994073	3	215	43200
gate0504	pengshuai1122	301994191	1	80	43200
gate0504	octoberonline	301994192	1	80	43200
gate0504	pjgszyy	301994055	2	180	43200
gate0504	tu1di2_9	301994055	2	180	43200
gate0504	dfh8ert	301994192	1	80	43200
gate0504	304724767	301994191	1	80	43200
gate0504	0lingqianyu1	301994055	1	36	43200
gate0504	228316049	301994191	1	80	43200
gate0504	3901610aa	301994055	1	36	43200
gate0504	shenshichao@sina.com	301994191	1	80	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	k1821ma	301994191	1	80	43200
gate0504	love26994790	301994191	1	80	43200
gate0504	lsxokok123	301994055	1	36	43200
gate0504	tu1di2_9	301994055	2	180	43200
gate0504	gds2003	301994192	1	80	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	dzx7866697	301994191	1	80	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	x5522885	301994192	1	80	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	znlyj830117	301994191	1	80	43200
gate0504	linai.jiao520	301994191	1	80	43200
gate0504	yijun2016	301994191	1	80	43200
gate0504	wuyulunbilxr	301994192	1	80	43200
gate0504	tanmen860306	301994191	1	80	43200
gate0504	lijian76004	301994191	1	80	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	w87607825	301994055	1	36	43200
gate0504	534771714	301994055	1	36	43200
gate0504	70999320	301994073	2	120	43200
gate0504	lhfaiwhs520	301994055	2	180	43200
gate0504	lszhaoqq1987	301994192	1	80	43200
gate0504	IamMrangle	301994192	1	80	43200
gate0504	yanfengkkkkk	301994055	2	180	43200
gate0504	563475846	301994055	1	36	43200
gate0504	510811485	301994192	1	80	43200
gate0504	yqfasdf126	301994192	1	80	43200
gate0504	xieyafeng88	301994191	1	80	43200
gate0504	zhangguang1988321	301994055	1	36	43200
gate0504	350736145	301994191	1	80	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	yingkouairen	301994055	2	180	43200
gate0504	434355226	301994055	1	36	43200
gate0504	6025311	301994191	1	80	43200
gate0504	zhutiezhu.2009	301994055	2	180	43200
gate0504	natianmeiwo	301994191	1	80	43200
gate0504	3953684004	301994191	1	80	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	lnjpxgg32	301994055	1	36	43200
gate0504	linkinpark_1983	301994192	1	80	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	378243053	301994191	1	80	43200
gate0504	zcymao521	301994055	2	180	43200
gate0504	zhzh6154zhang	301994192	1	80	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	25729133	301994191	1	80	43200
gate0504	zakk523	301994192	1	80	43200
gate0504	nsdaplj	301994055	2	180	43200
gate0504	zhuiyixiatian	301994191	1	80	43200
gate0504	min2662733	301993985	5	175	43200
gate0504	nsdap	301994055	2	180	43200
gate0504	wtuchangym	301994055	1	36	43200
gate0504	563475846	301994055	1	36	43200
gate0504	li5020563	301994055	1	36	43200
gate0504	ruofei2000	301994055	1	36	43200
gate0504	xuhuicoke78	301994192	1	80	43200
gate0504	j853428111	301994192	1	80	43200
gate0504	xuxiaoxuana	301994055	1	36	43200
gate0504	23030333q	301994192	1	80	43200
gate0504	fxd982	301994055	1	36	43200
gate0504	j5o2e0	301994192	1	80	43200
gate0504	w87607825	301994055	1	36	43200
gate0504	407887723	301994191	1	80	43200
gate0504	351275440	301994055	1	36	43200
gate0504	4110414	301994192	1	80	43200
gate0504	ljbmpa1	301994192	1	80	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	zhi19861219	301994055	1	36	43200
gate0504	zhi19861219	301994055	1	36	43200
gate0504	535506931	301994191	1	80	43200
gate0504	48682356	301994202	1	50	43200
gate0504	shen518hao518	301994074	2	120	43200
gate0504	wangdingchuen123	301994055	1	36	43200
gate0504	qizhang8888	301994191	1	80	43200
gate0504	21314sunyue	301994192	1	80	43200
gate0504	tu1di2_9	301994055	2	180	43200
gate0504	lin87751517	301994192	1	80	43200
gate0504	linri1981@qq.com	301994055	1	36	43200
gate0504	liujin61445	301994192	1	80	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	changbiao1987	301994192	1	80	43200
gate0504	zw1984119119	301994191	1	80	43200
gate0504	czh1181	301994191	1	80	43200
gate0504	3957158389	301994100	1	8	43200
gate0504	liukui780820	301994191	1	80	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	yujunjian12345	301993985	5	175	43200
gate0504	lijian76001	301994192	1	80	43200
gate0504	maodi112112	301994192	1	80	43200
gate0504	kkll660440	301994191	1	80	43200
gate0504	saequn	301994191	1	80	43200
gate0504	wyl19790213	301994191	1	80	43200
gate0504	228316049	301994055	3	540	43200
gate0504	sclzyqg	301994191	1	80	43200
gate0504	ziyouwushuang	301994191	1	80	43200
gate0504	agony_1012	301994192	1	80	43200
gate0504	yuyuefeng1	301994100	1	8	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	lqs78854	301994192	1	80	43200
gate0504	296410275	301994192	1	80	43200
gate0504	king261016005	301994192	1	80	43200
gate0504	70999320	301994073	2	120	43200
gate0504	70999320	301994073	2	120	43200
gate0504	lll_jxsj	301994191	1	80	43200
gate0504	shen518hao518	301994073	2	120	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	tangjian13943519510	301994055	2	180	43200
gate0504	babala345	301994192	1	80	43200
gate0504	sattre3	335548879	1	20	43200
gate0504	hjq3@126.com	301994100	1	8	43200
gate0504	wjw8292	301994192	1	80	43200
gate0504	zl850118	301994192	1	80	43200
gate0504	83450336	301994192	1	80	43200
gate0504	naai1026	301994191	1	80	43200
gate0504	flashyanzi2	301994192	1	80	43200
gate0504	qa15840	301994100	1	8	43200
gate0504	wangjian126061	301994191	1	80	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	yujianfu1983	301994055	1	36	43200
gate0504	yujianfu1983	301994055	1	36	43200
gate0504	w273950482	301994192	1	80	43200
gate0504	987180599	301994055	1	36	43200
gate0504	987180599	301994055	1	36	43200
gate0504	zxp5087616v	301994192	1	80	43200
gate0504	ksdbex08024912	301994192	1	80	43200
gate0504	zyh4074	301994191	1	80	43200
gate0504	89802275	301994191	1	80	43200
gate0504	aaa@5157.com	301994192	1	80	43200
gate0504	wtuchangym	301994055	1	36	43200
gate0504	233087564	301994055	2	180	43200
gate0504	233087564	301994055	2	180	43200
